Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,DATEofReport,REP_DATE,date_occ,hour_occ,dow,date_fnd,hour_fnd,dow,DayCount,HRCount,Hrcalc,Hrcalcw,TimeCode,FID,X,Y,,,Donxees,Donyees,
1300 MEMORIAL DR,,08001256,2,DRF,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,[$-409]02/12/08 08:53 a02/p02,02/12/08,08/02/12 ,[$-409]02/29/08 05:00 a02/p02,0510,TU,[$-409]03/ 1/08 00:00 a03/p03,05:10,WE,1,18:59,19,T24,T24,16,893634.74199999997,505003.36800000002,,,892373.880,501173.250,
1300 MEMORIAL DR,,08001256,2,PRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,[$-409]02/12/08 08:53 a02/p02,02/12/08,08/02/12 ,[$-409]02/26/08 05:00 a02/p02,0507,TU,[$-409]02/27/08 00:00 a02/p02,05:07,WE,1,18:59,19,T24,T24,16,893634.74199999997,505003.36800000002,,,0.000,0.000,
1300 MEMORIAL DR,,08001256,2,VEA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,[$-409]02/12/08 08:53 a02/p02,02/12/08,08/02/12 ,[$-409]02/27/08 05:00 a02/p02,0508,TU,[$-409]02/28/08 00:00 a02/p02,05:08,WE,1,18:59,19,T24,T24,16,893634.74199999997,505003.36800000002,,,893866.250,503637.750,
1100 STANFORD DR,BLK,08001279,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,[$-409]02/13/08 00:12 a02/p02,02/13/08,08/02/13 ,[$-409]02/12/08 21:38 a02/p02,2138,TU,[$-409]02/12/08 22:00 a02/p02,21:38,TU,0,0.015289,0,CALC,T11,#N/A,#N/A,#N/A,,,894971.440,505279.910,
1100 STANFORD DR,BLK,08001279,2,VEA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,[$-409]02/13/08 00:12 a02/p02,02/13/08,08/02/13 ,[$-409]02/12/08 21:38 a02/p02,2138,TU,[$-409]02/12/08 22:00 a02/p02,21:38,TU,0,0.015289,0,CALC,T11,#N/A,#N/A,#N/A,,,894210.870,503266.460,
1100 STANFORD DR,BLK,08001279,2,VEC,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,[$-409]02/13/08 00:12 a02/p02,02/13/08,08/02/13 ,[$-409]02/12/08 21:38 a02/p02,2138,TU,[$-409]02/12/08 22:00 a02/p02,21:38,TU,0,0.015289,0,CALC,T11,#N/A,#N/A,#N/A,,,892672.500,501442.500,
5600 SAN AMARO DR,,08002405,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,03/20/08,03/20/08,08/03/20,03/20/08,1740,TH,03/20/08,17:40,TH,0,0.005556,0,CALC,T9,#N/A,#N/A,#N/A,,,892157.130,502897.630,
5185 PONCE DE LEON BLVD,,08002718,2,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,03/30/08,03/30/08,08/03/30,03/30/08,0023,SU,03/30/08,0.015972,SU,0,02:36,2,CALC,T1,#N/A,#N/A,#N/A,,,894419.940,504039.440,
1101 STANFORD DR,BLK,08003943,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,05/ 5/08,05/05/08,08/05/05,05/ 3/08,1923,SA,05/03/08,19:23,SA,0,03:37,3,CALC,T10,#N/A,#N/A,#N/A,,,894676.060,504097.910,
5000 PONCE DE LEON BLVD,BLK,08006669,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,08/13/08,08/13/08,08/08/13,08/13/08,1440,WE,08/13/08,14:40 a12/p12,WE,0,00:00,0,CALC,T8,#N/A,#N/A,#N/A,,,893147.190,503186.560,
5965 PONCE DE LEON BLVD,,08007281,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,09/ 3/08,09/03/08,08/09/03,09/03/08,0003,WE,09/03/08,00:03 a12/p12,WE,0,0.014583,0,CALC,T1,#N/A,#N/A,#N/A,,,895161.810,503695.630,
1241 THEO DICKINSON DR,,08009059,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,10/26/08,10/26/08,08/10/26,10/26/08,0330,SU,10/26/08,03:30 a12/p12,SU,0,0.041667,1,CALC,T2,81,892858.31700000004,503002.52299999999,,,893052.380,504973.750,
5665 PONCE DE LEON BLVD,,09000757,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,01/28/09,01/28/09,09/01/28,01/28/09,1807,WE,01/28/09,18:07 a12/p12,WE,0,0.023611,0,CALC,T10,#N/A,#N/A,#N/A,,,891586.880,502093.340,
1320 CAMPO SANO AV,,09001274,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,02/16/09,02/16/09,09/02/16,02/16/09,1432,MO,02/16/09,14:32 a12/p12,MO,0,00:00,0,CALC,T8,#N/A,#N/A,#N/A,,,894217.560,503259.030,
1530 LIGURIA AV,,09001364,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,02/19/09,02/19/09,09/02/19,02/19/09,0600,TH,02/19/09,06:00 a12/p12,TH,0,03:43,3,CALC,T4,#N/A,#N/A,#N/A,,,893303.880,503282.280,
1530 LIGURIA AV,,09001365,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,02/19/09,02/19/09,09/02/19,02/19/09,0815,TH,02/19/09,08:15 a12/p12,TH,0,0.065278,1,CALC,T5,#N/A,#N/A,#N/A,,,893303.880,503282.280,
1300 STANFORD DR,BLK,09001594,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,02/27/09,02/27/09,09/02/27,02/27/09,1952,FR,02/27/09,19:52 a12/p12,FR,0,00:00,0,CALC,T10,#N/A,#N/A,#N/A,,,894419.940,504039.440,
5185 PONCE DE LEON BLVD,,09001752,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,03/ 5/09,03/05/09,09/03/05,03/05/09,1500,TH,03/05/09,15:00 a12/p12,TH,0,0.000012,0,CALC,T8,#N/A,#N/A,#N/A,,,894419.940,504039.440,
1239 THEO DICKINSON DR,WT306,09002218,2,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,03/22/09,03/22/09,09/03/22,03/21/09,1800,SA,03/21/09,18:00 a12/p12,SA,0,0.025694,0,CALC,T10,#N/A,#N/A,#N/A,,,893866.250,503637.750,
5600 GEORGE E MERRICK ST,BLK,09002412,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,03/28/09,03/28/09,09/03/28,03/28/09,0518,SA,03/28/09,05:18 a12/p12,SA,0,00:00,0,CALC,T3,#N/A,#N/A,#N/A,,,891801.060,501592.090,
1231 THEO DICKINSON DR,MT 407,09002512,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,03/31/09,03/31/09,09/03/31,03/31/09,1925,TU,03/31/09,19:25 a12/p12,TU,0,0.035417,0,CALC,T10,#N/A,#N/A,#N/A,,,893052.380,504973.750,
1231 THEO DICKINSON DR,,09002585,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,04/ 3/09,04/03/09,09/04/03,04/03/09,0245,FR,04/03/09,02:45 a12/p12,FR,0,0.003472,0,CALC,T2,#N/A,#N/A,#N/A,,,892224.750,503501.060,
5821 SAN AMARO DR,,09002626,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,04/ 3/09,04/03/09,09/04/03,04/03/09,2149,FR,04/03/09,21:49 a12/p12,FR,0,0.001389,0,CALC,T11,#N/A,#N/A,#N/A,,,892009.750,501204.280,
5199 PONCE DE LEON BLVD/STANFORD DR,,09003653,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,05/ 8/09,05/08/09,09/05/08,05/08/09,0028,FR,05/08/09,00:28 a12/p12,FR,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,894962.690,505284.810,
5616 GEORGE E MERRICK ST,22K,09003717,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,05/10/09,05/10/09,09/05/10,05/10/09,0455,SU,05/10/09,04:55 a12/p12,SU,0,0.002778,0,CALC,T3,#N/A,#N/A,#N/A,,,894667.940,504124.660,
5600 GRANADA BLVD,BLK,09004113,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,05/22/09,05/22/09,09/05/22,05/22/09,0324,FR,05/22/09,03:24 a12/p12,FR,0,00:00,0,CALC,T2,#N/A,#N/A,#N/A,,,892082.250,500895.160,
5900 PONCE DE LEON BLVD,BLK,09004314,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,05/29/09,05/29/09,09/05/29,05/29/09,2327,FR,05/29/09,23:27 a12/p12,FR,0,00:00,0,CALC,T12,#N/A,#N/A,#N/A,,,892082.250,500895.160,
5200 PONCE DE LEON BLVD,,09006316,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,08/13/09,08/13/09,09/08/13,08/13/09,0100,TH,08/13/09,01:00 a12/p12,TH,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,893053.560,504943.780,
1101 STANFORD DR,120,09006705,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,08/25/09,08/25/09,09/08/25,08/25/09,1850,TU,08/25/09,18:50 a12/p12,TU,0,0.041667,1,CALC,T10,#N/A,#N/A,#N/A,,,893810.250,505444.500,
1101 STANFORD DR,502,09007238,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,09/12/09,09/12/09,09/09/12,09/11/09,2350,FR,09/11/09,23:50 a12/p12,FR,0,0.00625,0,CALC,T12,#N/A,#N/A,#N/A,,,892182.940,501395.440,
1500 LIGURIA AV,BLK,09007414,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,09/18/09,09/18/09,09/09/18,09/18/09,0252,FR,09/18/09,02:52 a12/p12,FR,0,0.015984,0,CALC,T2,#N/A,#N/A,#N/A,,,891586.880,502093.340,
1200 THEO DICKINSON DR,BLK,09008756,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,11/ 1/09,11/01/09,09/11/01,11/01/09,0217,SU,11/01/09,02:17 a12/p12,SU,0,0.000012,0,CALC,T2,#N/A,#N/A,#N/A,,,892692.560,501420.210,
1200 THEO DICKINSON DR,BLK,09008748,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,11/ 1/09,11/01/09,09/11/01,10/31/09,2324,SA,10/31/09,23:24 a12/p12,SA,0,00:00,0,CALC,T12,#N/A,#N/A,#N/A,,,894245.500,506085.060,
1100 STANFORD DR,BLK,09009149,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,11/14/09,11/14/09,09/11/14,11/14/09,0130,SA,11/14/09,01:30 a12/p12,SA,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,893698.180,502569.400,
1211 THEO DICKINSON DR,407,09009779,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,12/ 5/09,12/05/09,09/12/05,12/05/09,0645,SA,12/05/09,06:45 a12/p12,SA,0,0.003484,0,CALC,T4,#N/A,#N/A,#N/A,,,892602.120,501365.560,
5185 PONCE DE LEON BLVD,P 326,09009801,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,12/ 6/09,12/06/09,09/12/06,12/05/09,2200,SA,12/05/09,22:00 a12/p12,SA,0,00:00,0,CALC,T12,#N/A,#N/A,#N/A,,,894245.500,506085.060,
1321 NW 21 ST,,09009808,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,12/ 6/09,12/06/09,09/12/06,12/06/09,0612,SU,12/06/09,06:12 a12/p12,SU,0,00:00,0,CALC,T4,#N/A,#N/A,#N/A,,,893698.180,502569.400,
1101 STANFORD DR,,10001020,,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,02/ 5/10,02/05/10,10/02/05,02/04/10,1700,TH,02/04/10,17:00 a12/p12,TH,0,0.020833,0,CALC,T9,129,895055.79700000002,504146.53700000001,,,893705.940,502575.750,
1231 THEO DICKINSON DR,PT806,10001044,,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,02/ 6/10,02/06/10,10/02/06,02/06/10,0244,SA,02/06/10,02:44 a12/p12,SA,0,03:15,3,CALC,T2,71,893300.82700000005,503382.65600000002,,,891918.940,502111.380,
1231 THEO DICKINSON DR,PT418,10001738,,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,03/ 2/10,03/02/10,10/03/02,03/01/10,2336,MO,03/01/10,23:36 a12/p12,MO,0,00:00,0,CALC,T12,#N/A,#N/A,#N/A,,,895227.560,503603.810,
1239 THEO DICKINSON DR,,10002173,,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,03/15/10,03/15/10,10/03/15,03/15/10,2235,MO,03/15/10,22:35 a12/p12,MO,0,0.011111,0,CALC,T12,#N/A,#N/A,#N/A,,,893424.250,504611.500,
1216 THEO DICKINSON DR,36G,10003265,,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,04/21/10,04/21/10,10/04/21,04/21/10,1425,WE,04/21/10,14:25 a12/p12,WE,0,0.006944,0,CALC,T8,62,893730.56900000002,503420.55200000003,,,894376.310,505924.030,
1231 THEO DICKINSON DR,,10006504,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,08/24/10,08/24/10,10/08/24,08/23/10,2301,MO,08/23/10,23:01 a12/p12,MO,0,00:00,0,CALC,T12,71,893300.82700000005,503382.65600000002,,,894040.810,503725.310,
1239 THEO DICKINSON DR,RT717,10006692,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,08/31/10,08/31/10,10/08/31,08/30/10,2309,MO,08/30/10,23:09 a12/p12,MO,0,0.025,0,CALC,T12,#N/A,#N/A,#N/A,,,893930.810,506169.750,
1231 THEO DICKINSON DR,,10006953,2,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,09/ 8/10,09/08/10,10/09/08,09/08/10,1923,WE,09/08/10,19:23 a12/p12,WE,0,03:37,3,CALC,T10,#N/A,#N/A,#N/A,,,894963.810,505286.880,
1231 THEO DICKINSON DR,310,10006977,2,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,09/ 9/10,09/09/10,10/09/09,09/09/10,2050,TH,09/09/10,20:50 a12/p12,TH,0,0.025694,0,CALC,T11,#N/A,#N/A,#N/A,,,894285.000,506040.970,
1231 DICKINSON DR,,11001253,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,02/16/2011,11/02/16,[$-409]20:15 a02/p02,[$-409]20:15 a02/p02,WE,02/16/2011,[$-409]20:15 a02/p02,WE,0,00:00,0,CALC,T11,141,893334.79399999999,503476.30300000001,,,896072.620,504518.750,
1241 DICKINSON DR,,11001287,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,02/18/2011,11/02/18,[$-409]23:03 a02/p02,[$-409]23:03 a02/p02,TH,02/17/2011,[$-409]23:03 a02/p02,TH,0,00:00,0,CALC,T12,81,892858.31700000004,503002.52299999999,,,896072.620,504518.750,
1540 CORNICHE AVE,,11001662,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,03/ 3/2011,11/03/03,[$-409]19:00 a03/p03,[$-409]19:00 a03/p03,TH,03/ 3/2011,[$-409]19:19 a03/p03,TH,0,0.013194,0,CALC,T10,108,891547.33,502483.14199999999,,,896072.620,504518.750,
1231 DICKINSON DR,,11001865,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,03/11/2011,11/03/11,[$-409]22:40 a03/p03,[$-409]22:40 a03/p03,TH,03/10/2011,[$-409]23:00 a03/p03,TH,0,0.013889,0,CALC,T12,72,893156.39199999999,503434.00900000002,,,892672.500,501442.500,
5600 SAN AMARO DR,BLK,11002201,2,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,03/28/2011,11/03/28,[$-409]15:00 a03/p03,[$-409]15:00 a03/p03,WE,03/23/2011,[$-409]16:52 a03/p03,WE,0,0.077778,1,CALC,T9,#N/A,#N/A,#N/A,,,892672.500,501442.500,
1239 DICKINSON DR,819,11002376,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,03/29/2011,11/03/29,[$-409]09:50 a03/p03,[$-409]09:50 a03/p03,TU,03/29/2011,[$-409]09:50 a03/p03,TU,0,00:00,0,CALC,T5,#N/A,#N/A,#N/A,,,892009.750,501204.280,
1241 DICKINSON DR,,11004086,2,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,06/ 7/2011,11/06/07,[$-409]18:15 a05/p05,[$-409]18:15 a05/p05,WE,05/25/2011,[$-409]18:45 a05/p05,WE,0,0.020833,0,CALC,T10,#N/A,#N/A,#N/A,,,892672.500,501442.500,
1239 DICKINSON DR,,11006438,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,08/26/2011,11/08/26,[$-409]22:25 a08/p08,[$-409]22:25 a08/p08,TH,08/25/2011,[$-409]22:28 a08/p08,TH,0,0.002095,0,CALC,T12,#N/A,#N/A,#N/A,,,893603.060,505267.690,
1239 DICKINSON DR,P610,11007157,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,09/18/2011,11/09/18,[$-409]00:55 a09/p09,[$-409]00:55 a09/p09,SU,09/18/2011,[$-409]00:58 a09/p09,SU,0,0.002083,0,CALC,T1,#N/A,#N/A,#N/A,,,893104.380,503092.720,
1239 DICKINSON DR,615WT,11007737,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,10/ 6/2011,11/10/06,[$-409]22:15 a10/p10,[$-409]22:15 a10/p10,TH,10/ 6/2011,[$-409]22:20 a10/p10,TH,0,0.003472,0,CALC,T12,#N/A,#N/A,#N/A,,,894419.940,504039.440,
1239 DICKINSON DR,WT404,11009251,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,11/26/2011,11/11/26,[$-409]16:20 a11/p11,[$-409]16:20 a11/p11,SA,11/26/2011,[$-409]17:20 a11/p11,SA,0,0.041678,1,CALC,T9,#N/A,#N/A,#N/A,,,893603.060,505267.690,
1211 DICKINSON DR,,11009364,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,11/30/2011,11/11/30,[$-409]00:59 a11/p11,[$-409]00:59 a11/p11,WE,11/30/2011,[$-409]02:20 a11/p11,WE,0,0.055822,1,CALC,T2,226,893795.69099999999,503718.109,,,894581.190,505710.250,
1306 STANFORD DR,,12007590,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,09/29/2012,12/09/29,[$-409]00:00 a09/p09,[$-409]00:00 a09/p09,SA,09/29/2012,[$-409]17:00 a09/p09,SA,0,17:00,17,T24,T24,431,894146.33499999996,504536.40500000003,,,894923.060,505214.410,
6100 SAN AMARO DR,BLK,12009498,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,11/30/2012,12/11/30,[$-409]10:48 a11/p11,[$-409]10:48 a11/p11,FR,11/30/2012,[$-409]10:49 a11/p11,FR,0,0.000012,0,CALC,T6,#N/A,#N/A,#N/A,,,893419.750,504601.340,
1231 DICKINSON DR,MT1206,13000268,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,01/13/13,,01/13/13,0210,SU,01/13/13,0430,SU,0,0.096539,2,CALC,T1,#N/A,#N/A,#N/A,,,893419.750,504601.340,
1239 DICKINSON DR,,13000484,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,01/21/13,,01/21/13,1258,MO,01/21/13,1305,MO,0,0.004178,0,CALC,T1,#N/A,#N/A,#N/A,,,894045.750,503716.620,
1231 DICKINSON DR,,13000630,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,01/25/13,,01/25/13,1650,FR,01/25/13,1656,FR,0,0.004167,0,CALC,T1,#N/A,#N/A,#N/A,,,894045.750,503716.620,
1231 DICKINSON DR,,13000669,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,01/27/13,,01/27/13,0158,SU,01/27/13,0158,SU,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,892669.500,504245.340,
1239 DICKINSON DR,,13002373,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,03/29/13,,03/29/13,0242,FR,03/29/13,0249,FR,0,0.004861,0,CALC,T1,#N/A,#N/A,#N/A,,,894667.930,504124.650,
5185 PONCE DE LEON BLVD,,13003010,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,04/19/13,,04/19/13,0330,FR,04/19/13,0344,FR,0,0.009722,0,CALC,T1,#N/A,#N/A,#N/A,,,894419.940,504039.440,
1570 LIGURIA AV,7-207A,13006666,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,09/08/13,,09/08/13,1600,SU,09/08/13,1715,SU,0,0.052083,1,CALC,T1,104,891512.72,501942.45299999998,,,892672.500,501442.500,
1231 DICKINSON DR,PT111,13007243,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,09/29/13,,09/29/13,0115,SU,09/29/13,0125,SU,0,0.006956,0,CALC,T1,71,893300.82700000005,503382.65600000002,,,891525.120,501821.180,
5185 PONCE DE LEON BLVD,502,13008351,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,11/06/13,,11/06/13,2337,WE,11/06/13,2337,WE,0,00:00,0,CALC,T1,128,895168.85600000003,504274.32299999997,,,892151.250,502788.340,
1239 DICKINSON DR,RT518,13008629,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,11/16/13,,11/16/13,1620,SA,11/16/13,1625,SA,0,0.003484,0,CALC,T1,74,892974.25199999998,503706.15500000003,,,892009.750,501204.280,
1239 DICKINSON DR,R712,13009384,2,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,,12/16/13,,12/16/13,1054,MO,12/16/13,1200,MO,0,0.045833,1,CALC,T1,73,892981.07499999995,503526.10499999998,,,894198.680,503664.560,
1231 THEO DICKINSON DR,,07001483,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,"02/18/2007""  ""18:00:00 a02/p02",02/18/07,07/02/18 ,"02/18/2007""  ""02:18:00 a02/p02",0218,SU,"02/18/2007""  ""02:18:00 a02/p02",0.095833,SU,0,00:00,0,CALC,T2,#N/A,#N/A,#N/A,,,891864.880,501574.880,
1200 THEO DICKINSON DR,BLK,07001684,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,"02/24/2007""  ""23:37:53 a02/p02",02/24/07,07/02/24 ,"02/24/2007""  ""03:00:01 a02/p02",0300,SA,"02/24/2007""  ""03:05:53 a02/p02",03:00,SA,0,0.004074,0,CALC,T2,#N/A,#N/A,#N/A,,,893350.630,503299.220,
5200 PONCE DE LEON BLVD,BLK,07002672,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,"03/24/2007""  ""01:46:00 a03/p03",03/24/07,07/03/24 ,"03/24/2007""  ""01:46:00 a03/p03",0146,SA,"03/24/2007""  ""01:46:00 a03/p03",0.073611,SA,0,00:00,0,CALC,T1,#N/A,#N/A,#N/A,,,893163.930,503175.680,
5100 PONCE DE LEON BLVD,BLK,07003569,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,"04/19/2007""  ""23:28:00 a04/p04",04/19/07,07/04/19 ,"04/19/2007""  ""23:28:00 a04/p04",2328,TH,"04/19/2007""  ""23:28:00 a04/p04",23:28,TH,0,00:00,0,CALC,T12,#N/A,#N/A,#N/A,,,893424.250,504611.500,
1320 CAMPO SANO AV,,07004159,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,"05/ 5/2007""  ""21:10:05 a05/p05",05/05/07,07/05/05 ,"05/ 5/2007""  ""20:55:00 a05/p05",2055,SA,"05/ 5/2007""  ""20:55:00 a05/p05",20:55,SA,0,00:00,0,CALC,T11,#N/A,#N/A,#N/A,,,893866.250,503637.750,
5200 PONCE DE LEON BLVD,BLK,07004295,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,"05/11/2007""  ""00:07:00 a05/p05",05/11/07,07/05/11 ,"05/10/2007""  ""04:27:00 a05/p05",0427,TH,"05/10/2007""  ""06:30:00 a05/p05",04:27,TH,0,0.085417,2,CALC,T3,#N/A,#N/A,#N/A,,,894277.560,506034.280,
5500 PONCE DE LEON BLVD,BLK,07006010,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,"07/ 7/2007""  ""03:15:00 a07/p07",07/07/07,07/07/07 ,"07/ 7/2007""  ""02:45:00 a07/p07",0245,SA,"07/ 7/2007""  ""03:01:00 a07/p07",02:45,SA,0,0.011111,0,CALC,T2,#N/A,#N/A,#N/A,,,0.000,0.000,
5500 PONCE DE LEON BLVD,BLK,07006104,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,"07/11/2007""  ""03:44:00 a07/p07",07/11/07,07/07/11 ,"07/11/2007""  ""01:34:00 a07/p07",0134,WE,"07/11/2007""  ""01:39:00 a07/p07",0.065278,WE,0,0.003472,0,CALC,T1,#N/A,#N/A,#N/A,,,893350.630,503299.220,
5800 PONCE DE LEON BLVD,BLK,07006619,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,"07/29/2007""  ""08:00:00 a07/p07",07/29/07,07/07/29 ,"07/28/2007""  ""23:49:00 a07/p07",2349,SA,"07/29/2007""  ""01:50:00 a07/p07",23:49,SU,1,0.084028,2,CALC,T12,#N/A,#N/A,#N/A,,,893350.630,503299.220,
5600 RED RD,BLK,08001656,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,02/24/08,02/24/08,08/02/24,02/24/08,0207,SU,02/24/08,0.088194,SU,0,0.054167,1,CALC,T2,#N/A,#N/A,#N/A,,,893052.380,504973.750,
6000 SAN AMARO DR,BLK,08002905,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,04/04/08,04/04/08,08/04/04,04/04/08,0308,FR,04/04/08,03:08,FR,0,0.00625,0,CALC,T2,#N/A,#N/A,#N/A,,,893053.560,504943.780,
5000 PONCE DE LEON BLVD,BLK,08006669,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,08/13/08,08/13/08,08/08/13,08/13/08,1440,WE,08/13/08,14:40 a12/p12,WE,0,00:00,0,CALC,T8,#N/A,#N/A,#N/A,,,894351.880,504069.220,
5965 PONCE DE LEON BLVD,,08007281,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,09/ 3/08,09/03/08,08/09/03,09/03/08,0003,WE,09/03/08,00:03 a12/p12,WE,0,0.014583,0,CALC,T1,#N/A,#N/A,#N/A,,,893802.130,502442.190,
1101 STANFORD DR,446,08009433,1,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,11/ 7/08,11/07/08,08/11/07,11/06/08,2353,TH,11/07/08,23:53 a12/p12,FR,1,0.008333,0,CALC,T12,#N/A,#N/A,#N/A,,,891586.880,502093.340,
1320 CAMPO SANO AV,,09001274,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,02/16/09,02/16/09,09/02/16,02/16/09,1432,MO,02/16/09,14:32 a12/p12,MO,0,00:00,0,CALC,T8,#N/A,#N/A,#N/A,,,893221.440,504950.440,
1530 LIGURIA AV,,09001364,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,02/19/09,02/19/09,09/02/19,02/19/09,0600,TH,02/19/09,06:00 a12/p12,TH,0,03:43,3,CALC,T4,#N/A,#N/A,#N/A,,,892176.190,501351.440,
