Range GridFID=A3:B895,,FIDRangeXY is $B$4:$E$895,,,,,,,,,Range=TimeRange,,Range=Hourttime,
Range Name AddressXY,,,,,,,Range Name CASE#FID,,,,00:00,T1,0,T1
Adress,FID,Building Name,X,Y,,,Case,FID,Signal,,0.083333,T2,2,T2
NN5,517,grid NN5,893436.02399999998,505684.74300000002,,,07002637,###,#N/A,,,,,
NN6,518,grid NN6,893492.01199999999,505605.79200000002,,,07002638,###,#N/A,,,,,
NN8,519,grid NN8,893676.98199999996,505420.47700000001,,,07002639,###,#N/A,,,,,
NN9,520,grid NN9,893750.03899999999,505330.701,,,07002642,###,#N/A,,,,,
O11,521,grid O11,891671.55,503119.32199999999,,,07002643,###,#N/A,,,,,
O12,522,grid O12,891748.09900000005,503034.31099999999,,,07002650,###,#N/A,,,,,
O13,523,grid O13,891829.64399999997,502953.80200000003,,,07002664,###,#N/A,,,,,
O14,524,grid O14,891919.69700000004,502853.78899999999,,,07002670,###,#N/A,,,,,
O15,525,grid O15,891977.23400000005,502769.77399999998,,,07002670,###,#N/A,,,,,
O16,526,grid O16,892090.29799999995,502654.261,,,07002672,###,#N/A,,,,,
O17,527,grid O17,892162.34,502574.25,,,07002672,###,#N/A,,,,,
O18,528,grid O18,892257.39199999999,502478.74,,,07002700,###,#N/A,,,,,
O19,529,grid O19,892334.43500000006,502403.23200000002,,,07002703,###,#N/A,,,,,
O20,530,grid O20,892423.98899999994,502293.71600000001,,,07002703,###,#N/A,,,,,
O21,531,grid O21,892496.03099999996,502213.70500000002,,,07002706,###,#N/A,,,,,
O22,532,grid O22,892567.57499999995,502124.19099999999,,,07002723,###,#N/A,,,,,
O23,533,grid O23,892671.63300000003,502018.679,,,07002729,###,#N/A,,,,,
O24,534,grid O24,892739.17200000002,501943.67,,,07002734,###,#N/A,,,,,
O26,535,grid O26,892900.76800000004,501754.14299999998,,,07002748,###,#N/A,,,,,
O27,928,grid O27,892988.76699999999,501666.125,,,07002749,###,#N/A,,,,,
O28,929,grid O28,893060.44400000002,501583.80099999998,,,07002755,###,#N/A,,,,,
OO1,536,grid OO1,893222.27899999998,506115.516,,,07002766,###,#N/A,,,,,
OO12,537,grid OO12,894086.25399999996,505155.64899999998,,,07002768,###,#N/A,,,,,
OO13,538,grid OO13,894173.25600000005,505070.38,,,07002769,###,#N/A,,,,,
OO14,539,grid OO14,894261.07299999997,504972.88500000001,,,07002770,###,#N/A,,,,,
OO18,540,grid OO18,894578.95900000003,504591.49400000001,,,07002775,###,#N/A,,,,,
OO19,541,grid OO19,894664.42500000005,504505.158,,,07002778,###,#N/A,,,,,
OO2,542,grid OO2,893272.13100000005,506051.51299999998,,,07002797,###,#N/A,,,,,
OO21,543,grid OO21,894843.86899999995,504314.23100000003,,,07002799,###,#N/A,,,,,
OO22,544,grid OO22,894907.70700000005,504226.38299999997,,,07002806,###,#N/A,,,,,
OO23,545,grid OO23,894992.79500000004,504131.88299999997,,,07002810,###,#N/A,,,,,
OO25,546,grid OO25,895154.80700000003,503943.31199999998,,,07002815,###,#N/A,,,,,
OO26,547,grid OO26,895240.32299999997,503856.97600000002,,,07002817,###,#N/A,,,,,
OO27,980,grid OO27,895327.93599999999,503766.02100000001,,,07002820,###,#N/A,,,,,
OO28,981,grid OO28,895401.33799999999,503692.51899999997,,,07002827,###,#N/A,,,,,
OO3,548,grid OO3,893341.32,505966.03200000001,,,07002827,###,#N/A,,,,,
OO5,549,grid OO5,893519.65899999999,505776.60499999998,,,07002843,###,#N/A,,,,,
OO8,550,grid OO8,893750.43299999996,505494.39,,,07002843,###,#N/A,,,,,
OO9,551,grid OO9,893836.804,505424.38,,,07002845,###,#N/A,,,,,
P12,552,grid P12,891838.72600000002,503124.44099999999,,,07002877,###,#N/A,,,,,
P13,553,grid P13,891921.95600000001,503032.005,,,07002878,###,#N/A,,,,,
P14,554,grid P14,892005.18599999999,502939.56800000003,,,07002887,###,#N/A,,,,,
P15,555,grid P15,892085.21600000001,502850.68699999998,,,07002919,###,#N/A,,,,,
P16,556,grid P16,892175.20200000005,502757.89600000001,,,07002946,###,#N/A,,,,,
P17,557,grid P17,892243.63800000004,502658.37699999998,,,07002947,###,#N/A,,,,,
P20,558,grid P20,892504.80099999998,502392.18099999998,,,07002951,###,#N/A,,,,,
P21,559,grid P21,892584.59699999995,502296.06800000003,,,07002962,###,#N/A,,,,,
P22,560,grid P22,892680.598,502189.73800000001,,,07002966,###,#N/A,,,,,
P23,561,grid P23,892757.14199999999,502104.72700000001,,,07002974,###,#N/A,,,,,
P24,562,grid P24,892829.68200000003,502034.22,,,07002982,###,#N/A,,,,,
P26,563,grid P26,892999.28700000001,501815.685,,,07002986,###,#N/A,,,,,
P27,930,grid P27,893082.04,501750.109,,,07002989,###,#N/A,,,,,
P28,931,grid P28,893153.85199999996,501670.35399999999,,,07002989,###,#N/A,,,,,
PP1,564,grid PP1,893309.30900000001,506197.98300000001,,,07002998,###,#N/A,,,,,
PP10,565,grid PP10,894038.27800000005,505397.26,,,07003000,###,#N/A,,,,,
PP11,566,grid PP11,894102.728,505319,,,07003002,###,#N/A,,,,,
PP12,567,grid PP12,894171.78099999996,505240.739,,,07003012,###,#N/A,,,,,
PP13,568,grid PP13,894268.69400000002,505146.087,,,07003032,###,#N/A,,,,,
PP14,569,grid PP14,894337.65099999995,505049.49800000002,,,07003045,###,#N/A,,,,,
PP16,570,grid PP16,894497.25300000003,504864.62800000003,,,07003049,###,#N/A,,,,,
PP17,571,grid PP17,894591.62600000005,504761.04800000001,,,07003051,###,#N/A,,,,,
PP18,572,grid PP18,894674.49,504678.18400000001,,,07003056,###,#N/A,,,,,
PP19,573,grid PP19,894755.05200000003,504597.62199999997,,,07003058,###,#N/A,,,,,
PP2,574,grid PP2,893369.88800000004,506139.10100000002,,,07003060,###,#N/A,,,,,
PP20,575,grid PP20,894844.82200000004,504503.24900000001,,,07003061,###,#N/A,,,,,
PP21,576,grid PP21,894923.08200000005,504406.57400000002,,,07003071,###,#N/A,,,,,
PP22,577,grid PP22,895003.64399999997,504312.201,,,07003091,###,#N/A,,,,,
PP24,578,grid PP24,895194.69200000004,504111.946,,,07003099,###,#N/A,,,,,
PP25,579,grid PP25,895256.84,504040.59100000001,,,07003107,###,#N/A,,,,,
PP26,580,grid PP26,895346.64300000004,503948.90299999999,,,07003112,###,#N/A,,,,,
PP27,982,grid PP27,895425.36300000001,503860.96500000003,,,07003112,###,#N/A,,,,,
PP28,983,grid PP28,895495.71,503777.49200000003,,,07003114,###,#N/A,,,,,
PP3,581,grid PP3,893449.33900000004,506061.40500000003,,,07003116,###,#N/A,,,,,
PP6,582,grid PP6,893685.32799999998,505780.37099999998,,,07003124,###,#N/A,,,,,
PP7,583,grid PP7,893779.67,505690.446,,,07003127,###,#N/A,,,,,
PP8,584,grid PP8,893861.92,505597.85499999998,,,07003145,###,#N/A,,,,,
PP9,585,grid PP9,893945.68700000003,505493.32699999999,,,07003146,###,#N/A,,,,,
Q13,586,grid Q13,891990.73199999996,503116.70500000002,,,07003166,###,#N/A,,,,,
Q14,587,grid Q14,892078.27300000004,503028.74300000002,,,07003171,###,#N/A,,,,,
Q15,588,grid Q15,892177.79500000004,502918.212,,,07003171,###,#N/A,,,,,
Q16,589,grid Q16,892252.43700000003,502835.31300000002,,,07003190,###,#N/A,,,,,
Q17,590,grid Q17,892327.07900000003,502752.41499999998,,,07003192,###,#N/A,,,,,
Q20,591,grid Q20,892571.28,502471.94099999999,,,07003193,###,#N/A,,,,,
Q21,592,grid Q21,892671.424,502388.82900000003,,,07003204,###,#N/A,,,,,
Q22,593,grid Q22,892750.50899999996,502291.41100000002,,,07003208,###,#N/A,,,,,
Q23,594,grid Q23,892824.69200000004,502199.76,,,07003213,###,#N/A,,,,,
Q24,595,grid Q24,892912.223,502111.79800000001,,,07003233,###,#N/A,,,,,
Q26,596,grid Q26,893085.93900000001,501909.61599999998,,,07003237,###,#N/A,,,,,
Q27,932,grid Q27,893173.69200000004,501827.73700000002,,,07003239,###,#N/A,,,,,
Q28,933,grid Q28,893240.50100000005,501750.82,,,07003240,###,#N/A,,,,,
QQ1,597,grid QQ1,893397.00199999998,506282.58500000002,,,07003242,###,#N/A,,,,,
QQ13,598,grid QQ13,894348.55799999996,505238.89799999999,,,07003245,###,#N/A,,,,,
QQ14,599,grid QQ14,894429.12,505144.52500000002,,,07003275,###,#N/A,,,,,
QQ16,600,grid QQ16,894606.35699999996,504948.87400000001,,,07003275,###,#N/A,,,,,
QQ17,601,grid QQ17,894690.37199999997,504846.44400000002,,,07003278,###,#N/A,,,,,
QQ18,602,grid QQ18,894761.72699999996,504765.88199999998,,,07003281,###,#N/A,,,,,
QQ2,603,grid QQ2,893475.26300000004,506227.28200000001,,,07003291,###,#N/A,,,,,
QQ20,604,grid QQ20,894936.66299999994,504586.34299999999,,,07003308,###,#N/A,,,,,
QQ22,605,grid QQ22,895097.78700000001,504397.59700000001,,,07003313,###,#N/A,,,,,
QQ23,606,grid QQ23,895189.85800000001,504323.94,,,07003317,###,#N/A,,,,,
QQ25,607,grid QQ25,895367.09600000002,504128.28899999999,,,07003320,###,#N/A,,,,,
QQ26,608,grid QQ26,895438.451,504047.72700000001,,,07003335,###,#N/A,,,,,
QQ27,984,grid QQ27,895511.89199999999,503941.283,,,07003344,###,#N/A,,,,,
QQ28,985,grid QQ28,895589.94900000002,503859.93800000002,,,07003347,###,#N/A,,,,,
QQ4,609,grid QQ4,893613.36899999995,506038.53600000002,,,07003348,###,#N/A,,,,,
QQ5,610,grid QQ5,893702.44799999997,505963.28600000002,,,07003351,###,#N/A,,,,,
QQ6,611,grid QQ6,893785.31200000003,505857.386,,,07003353,###,#N/A,,,,,
QQ7,612,grid QQ7,893891.19400000002,505779.12599999999,,,07003354,###,#N/A,,,,,
QQ8,613,grid QQ8,893962.549,505698.56300000002,,,07003362,###,#N/A,,,,,
QQ9,614,grid QQ9,894047.71499999997,505599.587,,,07003364,31,#N/A,,,,,
R14,615,grid R14,892200.78500000003,503105.69699999999,,,07003370,31,#N/A,,,,,
R15,616,grid R15,892261.61100000003,503010.35800000001,,,07003377,40,#N/A,,,,,
R16,617,grid R16,892339.48199999996,502905.35,,,07003377,40,#N/A,,,,,
R17,618,grid R17,892427.48199999996,502826.14,,,07003381,14,#N/A,,,,,
R18,619,grid R18,892506.27099999995,502738.636,,,07003384,848,#N/A,,,,,
R19,620,grid R19,892611.18099999998,502643.25699999998,,,07003388,199,#N/A,,,,,
R20,621,grid R20,892672.14099999995,502554.41800000001,,,07003399,433,#N/A,,,,,
R21,622,grid R21,892750.93,502466.91399999999,,,07003414,###,#N/A,,,,,
R22,623,grid R22,892838.01199999999,502370.19900000002,,,07003421,###,#N/A,,,,,
R23,624,grid R23,892916.80099999998,502282.696,,,07003435,###,#N/A,,,,,
R24,625,grid R24,893008.48899999994,502190.12800000003,,,07003442,###,#N/A,,,,,
R25,626,grid R25,893090.96600000001,502089.266,,,07003444,###,#N/A,,,,,
R26,627,grid R26,893169.75399999996,502001.76299999998,,,07003447,###,#N/A,,,,,
R27,934,grid R27,893261.55799999996,501906.85200000001,,,07003454,164,#N/A,,,,,
R28,935,grid R28,893330.80200000003,501827.23200000002,,,07003456,238,#N/A,,,,,
RR11,628,grid RR11,894283.02899999998,505482.08299999998,,,07003456,###,#N/A,,,,,
RR12,629,grid RR12,894351.96100000001,505399.47200000001,,,07003457,###,#N/A,,,,,
RR13,630,grid RR13,894438.59400000004,505309.19400000002,,,07003461,###,#N/A,,,,,
RR14,631,grid RR14,894527.93400000001,505222.29499999998,,,07003462,###,#N/A,,,,,
RR16,632,grid RR16,894701.81700000004,505028.07299999997,,,07003463,###,#N/A,,,,,
RR17,633,grid RR17,894779.52800000005,504930.58199999999,,,07003465,###,#N/A,,,,,
RR18,634,grid RR18,894866.30500000005,504837.82,,,07003480,###,#N/A,,,,,
RR19,635,grid RR19,894941.11300000001,504745.05900000001,,,07003497,864,#N/A,,,,,
RR2,636,grid RR2,893553.52300000004,506287.12800000003,,,07003499,###,#N/A,,,,,
RR20,637,grid RR20,895021.90500000003,504664.266,,,07003502,124,#N/A,,,,,
RR21,638,grid RR21,895102.69799999997,504571.50400000002,,,07003502,124,#N/A,,,,,
RR22,639,grid RR22,895186.48300000001,504469.766,,,07003510,###,#N/A,,,,,
RR23,640,grid RR23,895273.26,504377.00400000002,,,07003518,###,#N/A,,,,,
RR24,641,grid RR24,895358.73499999999,504310.22399999999,,,07003521,###,#N/A,,,,,
RR26,642,grid RR26,895509.652,504122.65700000001,,,07003522,###,#N/A,,,,,
RR27,986,grid RR27,895607.196,504019.875,,,07003540,###,#N/A,,,,,
RR28,987,grid RR28,895677.67500000005,503938.92700000003,,,07003543,###,#N/A,,,,,
RR3,643,grid RR3,893624.87800000003,506215.77299999999,,,07003547,12,#N/A,,,,,
RR4,644,grid RR4,893703.13899999997,506128.30599999998,,,07003555,###,#N/A,,,,,
RR5,645,grid RR5,893776.79599999997,506045.44099999999,,,07003569,515,#N/A,,,,,
RR6,646,grid RR6,893880.37600000005,505932.65399999998,,,07003570,###,#N/A,,,,,
RR7,647,grid RR7,893963.39300000004,505845.8,,,07003577,###,#N/A,,,,,
RR8,648,grid RR8,894021.70499999996,505769.07400000002,,,07003606,###,#N/A,,,,,
RR9,649,grid RR9,894115.23400000005,505671.47899999999,,,07003612,632,#N/A,,,,,
S13,650,grid S13,892179.09699999995,503277.97100000002,,,07003619,33,#N/A,,,,,
S14,651,grid S14,892275.39,503189.549,,,07003644,141,#N/A,,,,,
S15,652,grid S15,892364.56599999999,503104.391,,,07003646,140,#N/A,,,,,
S16,653,grid S16,892449.55500000005,502996.12,,,07003650,109,#N/A,,,,,
S17,654,grid S17,892523.73800000001,502904.47,,,07003650,###,#N/A,,,,,
S18,655,grid S18,892607.13199999998,502821.11300000001,,,07003658,132,#N/A,,,,,
S19,656,grid S19,892694.67299999995,502733.15,,,07003675,23,#N/A,,,,,
S20,657,grid S20,892773.00300000003,502636.89399999997,,,07003681,###,#N/A,,,,,
S21,658,grid S21,892843.49800000002,502558.60200000001,,,07003683,###,#N/A,,,,,
S22,659,grid S22,892939.33200000005,502461.42800000001,,,07003686,###,#N/A,,,,,
S23,660,grid S23,893018.12100000004,502373.92499999999,,,07003689,###,#N/A,,,,,
S24,661,grid S24,893101.05700000003,502281.815,,,07003691,###,#N/A,,,,,
S26,662,grid S26,893271.07400000002,502092.99200000003,,,07003692,###,#N/A,,,,,
S27,936,grid S27,893353.74899999995,501994.75699999998,,,07003695,###,#N/A,,,,,
S28,937,grid S28,893425.56099999999,501915.00099999999,,,07003700,###,#N/A,,,,,
SS10,663,grid SS10,894286.63699999999,505655.25400000002,,,07003724,###,#N/A,,,,,
SS11,664,grid SS11,894375,505554.32900000003,,,07003731,###,#N/A,,,,,
SS14,665,grid SS14,894626.47600000002,505275.03600000002,,,07003732,###,#N/A,,,,,
SS15,666,grid SS15,894661.41200000001,505201.13299999997,,,07003739,683,#N/A,,,,,
SS16,667,grid SS16,894778.41,505106.29599999997,,,07003751,###,#N/A,,,,,
SS17,668,grid SS17,894867.47499999998,505007.38,,,07003752,###,#N/A,,,,,
SS18,669,grid SS18,894956.54,504908.46399999998,,,07003753,###,#N/A,,,,,
SS19,670,grid SS19,895029.30700000003,504815.94500000001,,,07003754,###,#N/A,,,,,
SS20,671,grid SS20,895113.71299999999,504733.90500000003,,,07003777,###,#N/A,,,,,
SS21,672,grid SS21,895202.19799999997,504623.93099999998,,,07003786,661,#N/A,,,,,
SS22,673,grid SS22,895280.78399999999,504536.652,,,07003797,###,#N/A,,,,,
SS23,674,grid SS23,895354.13199999998,504455.19199999998,,,07003799,###,#N/A,,,,,
SS24,675,grid SS24,895422.81900000002,504390.60800000001,,,07003805,###,#N/A,,,,,
SS26,676,grid SS26,895610.84699999995,504170.08,,,07003806,###,#N/A,,,,,
SS27,988,grid SS27,895686.01500000001,504098.06400000001,,,07003807,###,#N/A,,,,,
SS28,989,grid SS28,895763.93900000001,504014.19300000003,,,07003818,###,#N/A,,,,,
SS4,677,grid SS4,893781.82200000004,506189.717,,,07003828,###,#N/A,,,,,
SS5,678,grid SS5,893872.04599999997,506112.91600000003,,,07003836,124,#N/A,,,,,
SS6,679,grid SS6,893950.63300000003,506025.63699999999,,,07003838,113,#N/A,,,,,
SS7,680,grid SS7,894052.23499999999,505911.03,,,07003848,24,#N/A,,,,,
SS7,681,grid SS7,864033.87899999996,505921.48100000003,,,07003856,36,#N/A,,,,,
SS8,682,grid SS8,894123.52300000004,505833.62300000002,,,07003858,105,#N/A,,,,,
SS9,683,grid SS9,894207.348,505740.52500000002,,,07003860,###,#N/A,,,,,
T13,684,grid T13,892262.45400000003,503361.36499999999,,,07003890,###,#N/A,,,,,
T14,685,grid T14,892349.995,503273.402,,,07003907,76,#N/A,,,,,
T15,686,grid T15,892449.272,503180.66100000002,,,07003908,77,#N/A,,,,,
T16,687,grid T16,892524.32499999995,503085.12300000002,,,07003910,76,#N/A,,,,,
T17,688,grid T17,892620.36,502978.46500000003,,,07003924,45,#N/A,,,,,
T18,689,grid T18,892700.74300000002,502896.34100000001,,,07003938,###,#N/A,,,,,
T19,690,grid T19,892776.50899999996,502790.745,,,07003943,###,#N/A,,,,,
T20,691,grid T20,892856.89199999999,502708.62,,,07003947,###,#N/A,,,,,
T21,692,grid T21,892937.27500000002,502626.49599999998,,,07003965,125,#N/A,,,,,
T22,693,grid T22,893016.95,502530.85800000001,,,07004004,125,#N/A,,,,,
T23,694,grid T23,893106.93599999999,502438.06699999998,,,07004006,###,#N/A,,,,,
T24,695,grid T24,893190.16700000002,502345.63099999999,,,07004006,###,#N/A,,,,,
T25,696,grid T25,893273.397,502253.19400000002,,,07004013,###,#N/A,,,,,
T26,697,grid T26,893349.826,502172.239,,,07004014,105,#N/A,,,,,
T27,938,grid T27,893441.61499999999,502073.87199999997,,,07004016,112,#N/A,,,,,
T28,939,grid T28,893512.21,501995.46799999999,,,07004018,105,#N/A,,,,,
TT10,698,grid TT10,894392.84600000002,505714.79599999997,,,07004018,105,#N/A,,,,,
TT11,699,grid TT11,894483.81499999994,505620.69900000002,,,07004018,105,#N/A,,,,,
TT14,700,grid TT14,894697.45900000003,505360.02100000001,,,07004025,###,#N/A,,,,,
TT16,701,grid TT16,894870.92799999996,505179.06400000001,,,07004026,###,#N/A,,,,,
TT17,702,grid TT17,894948.93500000006,505080.72700000001,,,07004028,###,#N/A,,,,,
TT18,703,grid TT18,895027.522,504993.44799999997,,,07004032,###,#N/A,,,,,
TT19,704,grid TT19,895111.34699999995,504900.35100000002,,,07004032,###,#N/A,,,,,
TT20,705,grid TT20,895197.48100000003,504819.72600000002,,,07004033,###,#N/A,,,,,
TT21,706,grid TT21,895275.91599999997,504722.16600000003,,,07004050,###,#N/A,,,,,
TT22,707,grid TT22,895362.82400000002,504621.05699999997,,,07004057,###,#N/A,,,,,
TT23,708,grid TT23,895447.61499999999,504540.86,,,07004064,16,#N/A,,,,,
TT24,709,grid TT24,895518.223,504463.50599999999,,,07004068,###,#N/A,,,,,
TT26,710,grid TT26,895710.24,504260.94199999998,,,07004079,###,#N/A,,,,,
TT27,990,grid TT27,895773.60800000001,504174.52600000001,,,07004091,###,#N/A,,,,,
TT28,991,grid TT28,895847.67700000003,504089.59100000001,,,07004094,###,#N/A,,,,,
TT5,711,grid TT5,893951.76800000004,506153.09,,,07004100,###,#N/A,,,,,
TT6,712,grid TT6,894037.33200000005,506093.16499999998,,,07004104,###,#N/A,,,,,
TT7,713,grid TT7,894126.397,505994.24900000001,,,07004108,###,#N/A,,,,,
TT8,714,grid TT8,894205.56299999997,505918.02799999999,,,07004123,31,#N/A,,,,,
TT9,715,grid TT9,894288.80900000001,505813.87199999997,,,07004133,641,#N/A,,,,,
U12,716,grid U12,892271.62800000003,503536.40899999999,,,07004149,16,#N/A,,,,,
U13,717,grid U13,892359.96,503439.26,,,07004159,348,#N/A,,,,,
U14,718,grid U14,892441.64500000002,503347.58600000001,,,07004161,70,#N/A,,,,,
U15,719,grid U15,892537.48,503250.41200000001,,,07004161,70,#N/A,,,,,
U18,720,grid U18,892782.13899999997,502978.69,,,07004192,###,#N/A,,,,,
U19,721,grid U19,892882.58799999999,502889.22600000002,,,07004199,###,#N/A,,,,,
U20,722,grid U20,892948.01,502794.47200000001,,,07004202,###,#N/A,,,,,
U21,723,grid U21,893030.946,502702.36300000001,,,07004209,785,#N/A,,,,,
U22,724,grid U22,893105.12899999996,502610.712,,,07004210,16,#N/A,,,,,
U23,725,grid U23,893192.67,502522.75,,,07004232,###,#N/A,,,,,
U24,726,grid U24,893267.31200000003,502439.85200000001,,,07004238,###,#N/A,,,,,
U25,727,grid U25,893366.83400000003,502329.321,,,07004242,###,#N/A,,,,,
U26,728,grid U26,893436.87100000004,502242.27600000001,,,07004254,783,#N/A,,,,,
U27,940,grid U27,893531.78099999996,502147.71399999998,,,07004254,783,#N/A,,,,,
U28,941,grid U28,893597.37300000002,502072.14899999998,,,07004259,###,#N/A,,,,,
UU10,729,grid UU10,894457.929,505824.967,,,07004263,###,#N/A,,,,,
UU11,730,grid UU11,894551.65399999998,505709.17499999999,,,07004269,###,#N/A,,,,,
UU12,731,grid UU12,894626.73899999994,505660.88699999999,,,07004271,###,#N/A,,,,,
UU13,732,grid UU13,894732.68,505566.63099999999,,,07004280,###,#N/A,,,,,
UU14,733,grid UU14,894804.28899999999,505451.99699999997,,,07004284,31,#N/A,,,,,
UU15,734,grid UU15,894854.94200000004,505360.63799999998,,,07004285,###,#N/A,,,,,
UU16,735,grid UU16,894960.30299999996,505255.32299999997,,,07004291,122,#N/A,,,,,
UU17,736,grid UU17,895028.41200000001,505179.68099999998,,,07004293,291,#N/A,,,,,
UU18,737,grid UU18,895117.47600000002,505080.76500000001,,,07004294,865,#N/A,,,,,
UU19,738,grid UU19,895196.06299999997,504993.48599999998,,,07004295,###,#N/A,,,,,
UU20,739,grid UU20,895279.88800000004,504900.38799999998,,,07004296,109,#N/A,,,,,
UU21,740,grid UU21,895357.89500000002,504802.05099999998,,,07004297,70,#N/A,,,,,
UU22,741,grid UU22,895447.53899999999,504714.19300000003,,,07004300,###,#N/A,,,,,
UU23,742,grid UU23,895542.42299999995,504620.51500000001,,,07004316,###,#N/A,,,,,
UU24,743,grid UU24,895620.43,504522.179,,,07004316,###,#N/A,,,,,
UU25,744,grid UU25,895711.23300000001,504456.435,,,07004322,###,#N/A,,,,,
UU26,745,grid UU26,895777.603,504347.62,,,07004324,106,#N/A,,,,,
UU27,992,grid UU27,895867.58299999998,504251.92099999997,,,07004324,106,#N/A,,,,,
UU28,993,grid UU28,895940.85199999996,504175.89299999998,,,07004326,###,#N/A,,,,,
UU6,746,grid UU6,894119.15,506131.01199999999,,,07004352,67,#N/A,,,,,
UU7,747,grid UU7,894222.17,506086.80499999999,,,07004354,###,#N/A,,,,,
UU8,748,grid UU8,894300.75600000005,505999.52600000001,,,07004370,17,#N/A,,,,,
UU9,749,grid UU9,894378.76300000004,505901.18900000001,,,07004386,68,#N/A,,,,,
V11,750,grid V11,892307.36199999996,503682.16899999999,,,07004386,###,#N/A,,,,,
V12,751,grid V12,892367.42500000005,503605.98700000002,,,07004387,31,#N/A,,,,,
V13,752,grid V13,892450.81900000002,503522.63,,,07004405,230,#N/A,,,,,
V14,753,grid V14,892533.75399999996,503430.52100000001,,,07004416,58,#N/A,,,,,
V15,754,grid V15,892616.69,503338.41200000001,,,07004416,58,#N/A,,,,,
V16,755,grid V16,892699.47699999996,503232.11599999998,,,07004421,###,#N/A,,,,,
V19,756,grid V19,892939.68,502970.43400000001,,,07004426,336,#N/A,,,,,
V20,757,grid V20,893026.76199999999,502873.71899999998,,,07004431,576,#N/A,,,,,
V21,758,grid V21,893113.84400000004,502777.005,,,07004433,###,#N/A,,,,,
V22,759,grid V22,893192.63300000003,502689.50099999999,,,07004438,###,#N/A,,,,,
V23,760,grid V23,893275.56799999997,502597.39199999999,,,07004491,###,#N/A,,,,,
V24,761,grid V24,893367.25600000005,502504.82400000002,,,07004500,###,#N/A,,,,,
V25,762,grid V25,893445.58600000001,502408.56800000003,,,07004523,###,#N/A,,,,,
V26,763,grid V26,893520.228,502325.67,,,07004528,###,#N/A,,,,,
V27,942,grid V27,893608.15399999998,502228.71899999998,,,07004548,###,#N/A,,,,,
V28,943,grid V28,893683.75199999998,502147.478,,,07004550,###,#N/A,,,,,
VV10,764,grid VV10,894571.98300000001,505885.51899999997,,,07004570,###,#N/A,,,,,
VV11,765,grid VV11,894639.51199999999,505798.81900000002,,,07004573,###,#N/A,,,,,
VV12,766,grid VV12,894707.62,505723.17700000003,,,07004574,###,#N/A,,,,,
VV13,767,grid VV13,894796.68500000006,505624.261,,,07004580,###,#N/A,,,,,
VV14,768,grid VV14,894875.272,505536.98,,,07004630,###,#N/A,,,,,
VV15,769,grid VV15,894970.15500000003,505443.304,,,07004642,###,#N/A,,,,,
VV16,770,grid VV16,895053.40099999995,505339.14899999998,,,07004678,###,#N/A,,,,,
VV17,771,grid VV17,895121.50899999996,505263.50699999998,,,07004679,###,#N/A,,,,,
VV18,772,grid VV18,895210.57400000002,505164.59100000001,,,07004691,###,#N/A,,,,,
VV19,773,grid VV19,895294.4,505071.49300000002,,,07004692,###,#N/A,,,,,
VV20,774,grid VV20,895384.62300000002,504994.69199999998,,,07004708,###,#N/A,,,,,
VV21,775,grid VV21,895467.29,504879.47899999999,,,07004709,###,#N/A,,,,,
VV22,776,grid VV22,895545.87600000005,504792.2,,,07004710,###,#N/A,,,,,
VV23,777,grid VV23,895618.64399999997,504699.68099999998,,,07004716,###,#N/A,,,,,
VV24,778,grid VV24,895703.049,504617.641,,,07004745,###,#N/A,,,,,
VV25,779,grid VV25,895792.11399999994,504518.72499999998,,,07004746,###,#N/A,,,,,
VV26,780,grid VV26,895881.75800000003,504430.86599999998,,,07004749,###,#N/A,,,,,
VV27,994,grid VV27,895964.61300000001,504339.28700000001,,,07004757,###,#N/A,,,,,
VV28,995,grid VV28,896035.09100000001,504258.34,,,07004838,241,#N/A,,,,,
VV8,781,grid VV8,894393.85400000005,506083.35100000002,,,07004838,241,#N/A,,,,,
VV9,782,grid VV9,894482.91899999999,505984.435,,,07004861,###,#N/A,,,,,
W11,783,grid W11,892376.14,503772.28,,,07004863,###,#N/A,,,,,
W12,784,grid W12,892446.63500000001,503693.98700000002,,,07004871,###,#N/A,,,,,
W13,785,grid W13,892534.17599999998,503606.02399999998,,,07004874,###,#N/A,,,,,
W14,786,grid W14,892625.40500000003,503504.70400000003,,,07004877,###,#N/A,,,,,
W16,787,grid W16,892809.29099999997,503316.00400000002,,,07004903,###,#N/A,,,,,
W17,788,grid W17,892878.81700000004,503232.52399999998,,,07004906,###,#N/A,,,,,
W18,789,grid W18,892957.147,503136.26799999998,,,07004911,###,#N/A,,,,,
W19,790,grid W19,893036.39399999997,503057.516,,,07004918,###,#N/A,,,,,
W20,791,grid W20,893123.01800000004,502952.049,,,07004923,24,#N/A,,,,,
W21,792,grid W21,893206.41200000001,502868.69199999998,,,07004931,###,#N/A,,,,,
W23,793,grid W23,893381.27399999998,502686.11099999998,,,07004941,###,#N/A,,,,,
W24,794,grid W24,893455.67700000003,502601.11700000003,,,07004941,###,#N/A,,,,,
W25,795,grid W25,893546.44700000004,502491.04499999998,,,07004954,###,#N/A,,,,,
W26,796,grid W26,893621.08900000004,502408.14600000001,,,07004965,###,#N/A,,,,,
W27,944,grid W27,893707.91700000002,502313.65100000001,,,07004965,###,#N/A,,,,,
W28,945,grid W28,893779.72900000005,502233.89500000002,,,07004965,###,#N/A,,,,,
